student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,scholarship_binary,sports_binary,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group,dropout,risk_probability
216235,0,1,1,4,0,22.0,5.314623378,71.24411474,41898,2.0,9.3,33,4,4,0,1,0,0,0,0,1,378.63563774211843,1.7175709833829924,0.66,62.19517426,0.0,1,28.245221649984135,5075.723885086285,2,0,0,0.07182685216768177
208642,0,6,0,4,0,20.0,4.457290899,85.96064729,37812,6.0,21.2,32,1,9,0,0,0,0,1,1,0,383.15161083786603,4.651886497886691,0.64,65.26677814,0.0,5,19.86744215830823,7389.232882515784,2,3,0,0.43452938415817755
219533,2,0,1,0,0,16.0,6.825243025,68.90318533,20117,3.0,12.3,53,1,7,0,1,0,1,0,0,0,470.2809850738648,1.7761109546043696,1.06,68.57780779000001,0.0,3,46.58394235031115,4747.648948620327,1,2,0,0.2323693096191668
219962,0,0,0,2,0,24.0,6.097243392,86.50298734,80353,5.0,22.7,39,1,7,0,0,0,0,0,1,0,527.4297679470747,3.6629189083170997,0.78,73.73771063000001,0.0,2,37.17637698128767,7482.766818744201,3,0,0,0.1758625525225772
219938,0,5,0,1,0,22.0,4.247314581,100.0,58613,5.0,21.8,47,1,8,0,0,0,0,1,1,0,424.73145810000005,5.014589948304456,0.94,71.236572905,0.0,5,18.03968114997521,10000.0,0,0,0,0.11179598886314045
200385,0,6,0,4,0,21.0,5.376263386,72.39002071,55452,3.0,14.8,38,2,0,0,0,0,0,0,0,0,389.1878178549547,2.702572713693067,0.76,63.076327285,0.0,0,28.90420799564418,5240.315098394229,0,3,0,0.20027306077197643
213291,0,0,0,4,0,23.0,4.556744917,100.0,46916,5.0,24.4,19,1,2,0,0,0,0,1,1,0,455.6744917,5.239711522725865,0.38,72.783724585,0.0,5,20.763924238605334,10000.0,2,0,0,0.16508099779150892
208485,0,3,1,4,0,19.0,6.308878087,55.51204866,64750,4.0,8.1,42,0,9,1,1,1,1,0,1,1,350.2187473555517,1.263871755718108,0.84,59.300414765,1.0,6,39.80194271662878,3081.5875464302076,0,3,0,0.09248289851588128
215005,0,0,0,4,0,21.0,4.307053967,67.00695155,34925,3.0,13.5,30,2,9,0,0,0,1,1,0,0,288.6025564900043,3.063270861007816,0.6,55.03874561,0.0,6,18.550713874650437,4489.931556024047,2,3,0,0.4116571461619086
207913,1,2,0,1,0,24.0,4.620640958,80.77138014,46145,4.0,16.1,2,0,9,0,0,0,0,1,1,0,373.2155473090718,3.4105538089516365,0.04,63.48889486,0.0,5,21.35032286274716,6524.015849720387,2,0,0,0.3067220786432232
205915,0,6,0,3,0,19.0,4.695441352,62.34387402,40448,2.0,13.4,21,4,6,0,0,0,1,1,0,0,292.73200411738645,2.7943204840595874,0.42,54.649143769999995,0.0,6,22.047169490071585,3886.7586278216313,2,3,0,0.23204127607165817
219169,0,1,0,2,0,25.0,5.114097286,78.16542495,42663,4.0,23.5,10,2,3,0,0,0,0,0,1,0,399.7455875958317,4.507012184659112,0.2,64.653198905,0.0,2,26.153991050672563,6109.833657614083,2,0,1,0.7016983501245317
205554,2,5,0,4,0,19.0,4.639419285,78.8012948,80212,5.0,22.2,43,1,1,0,0,0,0,1,1,0,365.59224677809016,4.684118172507289,0.86,62.597743824999995,0.0,5,21.524211302029908,6209.644062156506,3,3,0,0.3717106804200986
208477,1,0,0,2,0,19.0,5.581523909,56.78748219,65031,3.0,9.8,29,3,4,0,0,0,1,0,0,1,316.9606895753967,1.7248893354960624,0.58,56.30136064,0.0,4,31.153409146738646,3224.818133479567,0,3,0,0.3261704663049303
210069,1,3,0,4,0,18.0,6.075542825,61.06461768,43545,6.0,13.3,5,2,4,0,0,0,1,0,1,0,371.00069980709213,2.15365683258783,0.1,60.910022964999996,0.0,5,36.91222061840899,3728.8875324045684,2,2,1,0.505324817258087
213719,0,2,0,3,0,24.0,4.605929744,79.78632767,23901,5.0,11.5,34,3,0,0,0,0,0,1,1,0,367.4902197797832,2.4437253902190856,0.68,62.92281255500001,0.0,5,21.214588806663905,6365.858083064609,1,0,1,0.7835400357238244
204874,0,3,0,4,0,19.0,4.443175782,71.32684872,38104,4.0,16.6,25,4,8,0,0,0,0,1,1,0,316.9177268390817,3.6538317680264485,0.5,57.87930327,0.0,5,19.74181102975131,5087.519348325765,2,3,0,0.3327560071634298
212326,0,2,0,1,0,16.0,6.78907526,58.30551498,47627,6.0,21.6,9,4,0,0,0,0,1,0,1,0,395.84052927227737,3.135399046286512,0.18,63.09813379,0.0,5,46.091542885944065,3399.533077083004,2,2,1,0.8356756950166964
200290,0,1,0,4,0,22.0,4.665751883,53.33655745,25902,6.0,20.2,36,0,6,0,0,0,1,1,1,0,248.8551433550752,4.238575674083199,0.72,49.99703814,0.0,8,21.76924063371805,2844.7883606171504,2,0,1,0.9337117666714706
218041,0,2,0,3,0,23.0,4.119075609,83.62401724,43761,6.0,8.4,17,0,0,0,0,0,0,1,1,1,344.4536497398795,1.9909574462428177,0.34,62.407386665000004,0.0,6,16.966783872658723,6992.976259355817,2,0,0,0.3913657830092884
207199,0,4,0,4,0,19.0,6.701206932,78.56145799,8039,2.0,7.2,17,1,8,0,0,0,0,0,0,1,526.4565868706147,1.0586356321734103,0.34,72.78676365499999,0.0,1,44.90617434548485,6171.9026815145335,1,3,0,0.07479327165445564
215709,0,5,0,3,0,22.0,6.31123598,46.12414696,70722,6.0,13.4,52,4,1,0,0,0,1,0,1,0,291.1003758407596,2.090080608762743,1.04,54.61825338,0.0,5,39.83169959524656,2127.436932787677,0,0,1,0.8685638726960064
214971,0,2,0,4,0,18.0,5.4661447975,92.68632634,68018,4.0,9.0,1,0,8,0,0,0,0,0,1,1,506.6368805227782,1.6169180514388155,0.02,73.67388715749999,0.0,3,29.878738947236318,8590.755090404977,0,2,0,0.25955924890646775
218883,0,2,0,4,0,16.0,6.196100945,69.00993728,67378,2.0,18.7,59,3,7,0,0,0,1,0,0,0,427.59253759499876,2.9700921512147067,1.18,65.485473365,0.0,3,38.391666920629895,4762.371443389534,0,2,0,0.08732617694393938
206896,0,4,0,4,0,20.0,5.4661447975,78.05849968,43907,6.0,23.2,45,4,3,0,0,0,0,0,1,0,426.6790619264874,4.1680554214867245,0.9,66.3599738275,0.0,2,29.878738947236318,6093.129372292559,2,3,1,0.6413868328828891
210034,0,2,1,2,0,26.0,6.94632593,78.43445993,62987,5.0,24.4,43,0,3,0,1,0,0,0,1,0,544.831322817305,3.4627975263131203,0.86,73.948859615,0.0,2,48.25144392579037,6151.964504510776,0,1,0,0.1042286112107592
204024,0,5,0,4,0,18.0,4.990778812,83.51382303,13536,5.0,19.4,36,0,6,0,0,0,0,1,1,0,416.79901848724165,3.8108118062938146,0.72,66.710805575,0.0,5,24.907873150308134,6974.558637086158,1,2,0,0.2326591560198219
218821,2,0,0,1,0,16.0,5.282099391,63.02020707,74735,3.0,14.6,10,1,9,0,0,0,1,0,0,0,332.8789973851409,2.7126960948388033,0.2,57.92060049,0.0,3,27.900573976402573,3971.546499145678,0,2,0,0.36957014312862774
215262,0,2,0,4,0,21.0,4.459276313,75.21634179,71943,3.0,17.0,28,1,0,0,0,0,0,1,0,0,335.410451294659,3.728661926351644,0.56,59.904552460000005,0.0,3,19.885145235682874,5657.4980722701,0,3,0,0.36408101244564306
200812,2,2,0,3,0,20.0,6.170938124,51.08418967,44489,4.0,8.1,24,4,1,0,0,0,1,0,1,1,315.23737356825,1.2916727672690396,0.48,56.396785455,0.0,6,38.08047733023664,2609.5944342405346,2,3,1,0.8901485371959432
209514,0,0,0,3,0,25.0,4.698555383,77.38195414,26003,5.0,15.0,14,4,6,0,0,0,0,1,1,0,363.5833971715562,3.1259407890009965,0.28,62.183753985,0.0,5,22.07642268711828,5987.966826525064,2,0,1,0.5248394827931834
204688,0,2,0,1,0,20.0,4.360789635,75.89828514,45578,4.0,14.9,51,1,6,0,0,0,0,1,1,0,330.9764551527865,3.3402157956726874,1.02,59.753090744999994,0.0,5,19.01648624072343,5760.549687192744,2,3,1,0.7223735707881667
202405,0,1,0,0,0,21.0,5.467979028,68.47469247,493140,6.0,17.8,18,3,9,0,0,0,1,0,1,0,374.4181823747095,3.19685112147301,0.36,61.577241375,0.0,5,29.898794650647826,4688.783508861074,3,3,1,0.7903766554377072
207061,0,1,0,3,0,21.0,5.4661447975,83.62957622,60363,3.0,9.0,58,1,0,0,0,0,0,0,0,1,457.1313729720828,1.6169180514388155,1.16,69.1455120975,0.0,1,29.878738947236318,6993.90601873679,0,3,0,0.031527323390390494
214674,0,4,0,4,0,20.0,5.544095616,81.47455863,30462,6.0,20.1,26,0,2,1,0,1,0,0,1,0,451.70274331611796,3.5612437080300525,0.52,68.457757395,1.0,2,30.73699619935042,6638.1037039533085,2,3,1,0.8454631737326207
212692,0,5,0,2,0,17.0,5.167948305,61.31787698,64625,6.0,19.6,28,1,4,0,0,0,1,0,1,0,316.88761840498955,3.720613579559415,0.56,56.498680015000005,0.0,5,26.707689683152378,3759.8820373344142,0,2,1,0.7123126871534357
209626,0,1,0,0,0,23.0,5.193422951,98.44749727,50550,3.0,20.7,22,2,2,0,0,0,0,0,0,0,511.2794917905278,3.9105131389679504,0.44,75.19086339,0.0,0,26.971641947973545,9691.909718726658,0,0,0,0.08357223922058458
210101,0,1,0,1,0,23.0,6.813838677,64.97442928,91812,4.0,7.2,22,4,7,0,0,0,1,0,1,1,442.72527924406523,1.0413896442148647,0.44,66.556408025,0.0,6,46.42839751618111,4221.67646026172,3,0,0,0.44694171885778583
215296,0,6,0,2,0,26.0,4.437928758,83.83124508,34598,3.0,6.4,6,3,1,0,0,0,0,1,0,1,372.03709335947804,1.4103350540083557,0.12,64.10526633,0.0,4,19.695211661083423,7027.677651663024,2,1,0,0.12548374176165022
214263,0,0,0,4,0,23.0,4.786191608,70.70832971,60043,3.0,17.7,24,1,6,1,0,1,0,1,0,0,338.4236142736991,3.622453112771995,0.48,59.285122895,1.0,3,22.907630108489627,4999.6678903780685,0,0,0,0.4740096336210828
202485,0,3,0,0,0,26.0,6.7126436,82.30210159,60068,5.0,8.8,19,4,3,0,0,0,0,0,1,1,552.4646755046633,1.291715891317139,0.38,74.71426879500001,0.0,3,45.05958410062096,6773.635926130682,0,1,0,0.10381815164838717
213196,1,1,0,4,0,21.0,6.427683012,80.88135778,45903,2.0,9.1,24,0,5,0,0,0,0,0,0,1,519.8797293900001,1.394062791234079,0.48,72.57909395,0.0,1,41.315108902753394,6541.794036336367,2,3,0,0.042795863954530666
213152,1,0,0,4,0,19.0,6.196470527,77.74795719,44101,6.0,19.6,33,1,4,0,0,0,0,0,1,0,481.7629252622927,3.112855037747404,0.66,69.85633123,0.0,2,38.39624699197965,6044.744847218071,2,3,0,0.18166776196984752
215825,0,4,0,1,0,19.0,5.946512307,64.67799553,38899,6.0,13.7,58,4,5,0,0,0,1,0,1,0,384.608496411236,2.2657689762972315,1.16,62.071559300000004,0.0,5,35.36100861730246,4183.243105778701,2,3,1,0.5956983519621712
213960,2,2,0,1,0,20.0,5.132884114,75.21634179,42297,4.0,19.9,8,1,9,0,0,0,0,0,1,0,386.07676588708534,3.802874202155511,0.16,63.272591465000005,0.0,2,26.34649932775357,5657.4980722701,2,3,0,0.3908719632196426
216781,0,0,0,3,0,16.0,5.73489903,68.8125253,85728,3.0,23.4,11,4,2,0,0,0,1,0,0,0,394.6328845948205,4.010352172280863,0.22,63.0807578,0.0,3,32.88906688429494,4735.163638163141,3,2,0,0.10563602052106238
207442,0,5,0,3,0,20.0,5.369158766,70.70831921,59167,4.0,9.3,1,3,1,0,0,0,0,0,1,1,379.6441919154977,1.7004443275289627,0.02,62.199953435,0.0,3,28.82786585451464,4999.666405503255,0,3,0,0.279714023896424
209805,0,0,1,4,0,16.0,5.038144792,64.88886815,43722,2.0,10.3,31,2,1,0,1,0,1,0,0,0,326.91951312869713,2.0046145869686116,0.62,57.635158034999996,0.0,3,25.382902945156722,4210.565209788084,2,2,0,0.0781120667826843
206137,2,6,0,0,0,17.0,6.805773682,75.6732002,99944,2.0,16.6,9,0,9,0,0,0,0,0,0,0,515.0146743538771,2.4037856964916395,0.18,71.86546851,0.0,0,46.318555410603835,5726.43322850928,3,2,0,0.2901588580668749
204903,0,3,0,4,0,20.0,5.537343999,81.53935783,50273,4.0,13.3,46,1,8,0,0,0,0,0,1,0,451.51147376226413,2.3592670595158407,0.92,68.45639891,0.0,2,30.66217856326131,6648.666875328782,0,3,0,0.11038047917707128
208931,0,2,0,4,0,25.0,6.656336846,92.31822101,77895,2.0,9.4,21,2,8,0,0,0,0,0,0,1,614.5011760660344,1.39128646399049,0.42,79.440794735,0.0,1,44.30682020741723,8522.653930451206,3,0,0,0.2242263059664625
201201,0,2,1,0,0,22.0,6.621692697,75.83903539,65008,6.0,6.5,21,1,6,1,1,1,0,0,1,1,502.18278678948764,0.9670183230633342,0.42,71.02798118000001,1.0,3,43.84681417350314,5751.559288885674,0,0,1,0.539351223566479
217335,0,1,0,4,0,21.0,4.509091858,69.15333032,52643,4.0,21.7,52,4,0,0,0,0,1,1,1,0,311.8187186994965,4.708085815719927,1.04,57.122124449999994,0.0,8,20.33190938388189,4782.18309434703,0,3,1,0.8621206822406761
206178,0,2,0,4,0,22.0,4.683361642,56.80326216,66760,6.0,14.9,27,3,2,0,0,0,1,1,1,0,266.0302191406141,3.114964143453321,0.54,51.81843929,0.0,8,21.93387626975694,3226.6105920176883,0,0,1,0.971222529395139
216657,0,4,0,4,0,23.0,4.432759848,55.18017593,45662,4.0,20.2,12,2,7,0,0,0,1,1,1,0,244.60046826808005,4.456446111724382,0.24,49.753887205,0.0,8,19.649359870040982,3044.851815665751,2,0,1,0.9136804848869282
209675,0,6,0,4,0,22.0,4.439165242,75.08979704,57266,5.0,8.2,23,1,2,0,0,0,0,1,1,1,333.33601704880243,1.8064995572593434,0.46,59.74072473,0.0,6,19.706188045780916,5638.477619508391,0,0,1,0.9168214512265127
211887,0,1,0,3,0,20.0,4.300812081,72.8830532,49938,6.0,15.2,48,1,8,0,0,0,0,1,1,0,313.45631570272576,3.4539079879425554,0.96,57.94558700500001,0.0,5,18.496984556075553,5311.939443754031,2,3,1,0.6821461747539892
219427,0,4,0,4,0,23.0,4.905815182,65.02610874,62027,5.0,11.4,5,2,1,0,0,0,1,1,1,0,319.0060714830749,2.2773513574756663,0.1,57.04213028,0.0,8,24.067022599941698,4228.394817866304,0,0,1,0.9123584554748063
202898,0,6,1,2,0,17.0,6.12529529,84.97103727,19140,4.0,19.7,53,2,6,0,1,0,0,0,1,0,520.4726943763454,3.164508522454362,1.06,73.111995085,0.0,2,37.51924238969619,7220.077174739728,1,2,0,0.08366886395409412
213280,0,0,1,1,0,21.0,5.4661447975,93.12014243,79164,4.0,24.6,11,3,3,0,1,0,0,0,1,0,509.00818208620353,4.419576007266096,0.22,73.8907952025,0.0,2,29.878738947236318,8671.360926183486,3,3,0,0.1281611852841778
217723,1,0,0,4,0,21.0,4.042152581,82.03652185,61052,3.0,10.4,35,1,5,0,0,0,0,1,0,0,331.60413853224037,2.510771826152582,0.7,61.22902383,0.0,3,16.33899748808496,6729.990917245527,0,3,0,0.14366237655194716
217141,0,4,1,3,0,21.0,4.282484563,75.37346694,61378,6.0,19.1,34,2,2,0,1,0,0,1,1,0,322.7857086303408,4.358258363590271,0.68,59.099156285,0.0,5,18.3396740323333,5681.159518555273,0,3,1,0.8512784223232955
206381,0,6,0,2,0,22.0,6.138198236,65.8227271,29005,4.0,15.2,28,0,2,0,0,0,1,0,1,0,404.03294737392935,2.4366009903760935,0.56,63.60235473,0.0,5,37.67747758443351,4332.631402881074,2,0,0,0.303175194360029
217190,0,0,0,4,0,20.0,6.760779625,73.11547591,74342,4.0,13.6,8,1,5,0,0,0,0,0,1,0,494.3176198045063,1.9822820063251925,0.16,70.36163608,0.0,2,45.70814113781513,5345.87281754579,0,3,0,0.1237992033628595
219200,0,0,0,0,0,25.0,5.4661447975,54.0930745,49573,6.0,13.2,24,1,6,0,0,0,1,0,1,0,295.68057775895494,2.3714798087769293,0.48,54.3772612375,0.0,5,29.878738947236318,2926.06070886255,2,0,1,0.8388841912104941
216655,0,4,0,4,0,18.0,4.709308457,70.19963541,46896,4.0,10.0,32,3,6,0,0,0,0,1,1,0,330.59173671462963,2.0793010241305887,0.64,58.64635998999999,0.0,5,22.177586143171716,4927.988811696926,2,2,0,0.3163125206260147
203572,0,0,1,4,0,20.0,4.319835992,55.91736695,59794,3.0,12.9,40,4,5,0,1,0,1,1,0,0,241.55385432848126,2.918660335666139,0.8,49.557863435,0.0,6,18.66098299777862,3126.7519266209524,0,3,1,0.6152585160040276
215437,0,1,0,4,0,26.0,6.69984045,82.49608379,73618,5.0,6.1,21,3,3,0,0,0,0,0,1,1,552.7105991428313,0.8970798719255244,0.42,74.747244145,0.0,3,44.8878620554562,6805.603840686701,0,1,0,0.31327445170930457
213112,0,2,0,4,0,25.0,6.594843587,100.0,46152,6.0,12.8,1,3,4,0,0,0,0,0,1,0,659.4843587,1.911919200749507,0.02,82.974217935,0.0,2,43.491961936995025,10000.0,2,0,0,0.09839350611376278
204639,0,4,0,0,0,20.0,6.021830187,70.9281863,61723,6.0,14.8,54,1,7,0,0,0,0,0,1,0,427.1174933704998,2.4175776765955566,1.08,65.573244085,0.0,2,36.262438801064455,5030.807611807507,0,3,0,0.36198831578077756
208703,1,5,0,4,0,25.0,4.353673096,93.94637315,31541,4.0,12.1,47,2,3,0,0,0,0,1,1,0,409.01179724993176,2.7168585882218066,0.94,68.741552055,0.0,5,18.954469426834223,8825.921028039042,2,0,0,0.12013394808145773
217012,2,2,0,4,0,17.0,4.543434605,83.74555544,55578,3.0,10.7,22,2,2,1,0,1,0,1,0,0,380.492454601042,2.304328780355463,0.44,64.58995074500001,1.0,3,20.642798009911505,7013.318055954114,0,2,0,0.15150002292302195
204191,2,0,0,3,0,25.0,4.887796053,84.28687921,55820,6.0,19.6,59,2,9,0,0,0,0,1,1,0,411.9770755223257,3.9295913048030964,1.18,66.58241987,0.0,5,23.890550255722378,7104.278006961129,0,0,0,0.18309219745438132
200803,0,6,1,2,0,19.0,5.345364235,43.6684681,90698,6.0,24.4,47,0,5,0,1,0,1,0,1,0,233.4238675789784,4.480875648899545,0.94,48.561055225,0.0,5,28.572918804817135,1906.9351062007174,3,3,1,0.8380497696581314
204909,0,4,0,4,0,24.0,5.461987056,75.30284652,34433,3.0,6.5,22,2,4,0,0,0,0,0,0,1,411.30317297219466,1.1686470922272496,0.44,64.96135853999999,0.0,1,29.833302599911548,5670.518694014677,2,0,0,0.24108134236512269
207101,0,2,0,3,0,25.0,6.548649832,81.67841136,59338,3.0,17.3,11,2,2,0,0,0,0,0,0,0,534.8833148306909,2.602032057205807,0.22,73.58245484,0.0,0,42.88481462215363,6671.362882293377,0,0,0,0.05398398002085269
203533,0,0,1,2,0,25.0,5.925545723,61.59796641,50361,5.0,5.7,37,2,4,0,1,0,1,0,1,1,365.0015664062731,0.9459724084812161,0.74,60.426711819999994,0.0,6,35.112092115363595,3794.309465847488,0,0,1,0.5149721455337501
214991,0,0,0,4,0,20.0,6.567599143,53.65827593,48270,5.0,8.4,38,2,6,0,0,0,1,0,1,1,352.40604701272554,1.259823786620221,0.76,59.66713368,0.0,6,43.13335850313433,2879.2105757800177,2,3,1,0.6910684721232367
210052,1,0,0,0,0,20.0,4.059765617,95.04212959,32527,2.0,12.3,16,4,0,0,0,0,0,1,0,0,385.8487698759403,2.9568973669412397,0.32,67.81989288,0.0,3,16.48169686497539,9033.006397002355,2,3,0,0.07593394408511285
202361,1,3,0,3,0,21.0,4.609436497,56.15619859,69618,2.0,17.9,24,1,0,0,0,0,1,1,0,0,258.84843131352596,3.800879364527505,0.48,51.12528178,0.0,6,21.24690481987563,3153.5186400795183,0,3,0,0.35165413470972684
201297,0,4,0,4,0,17.0,6.865968794,72.53624325,35072,4.0,12.3,5,2,2,0,0,0,0,0,1,0,498.0315825884931,1.765727117611317,0.1,70.597965595,0.0,2,47.14152748018181,5261.506584823171,2,2,0,0.17143935426306595
205683,0,4,0,4,0,17.0,6.161096593,86.22583929,59189,4.0,11.4,54,1,0,0,0,0,0,0,1,0,531.2457246781845,1.8207673097944812,1.08,73.91840261,0.0,2,37.95911122827621,7434.8953612649075,0,2,0,0.04937750992677929
202140,1,1,0,4,0,21.0,4.031346928,88.45248925,69402,6.0,22.0,12,0,8,0,0,0,0,1,1,0,356.5826708119405,5.3251398111584605,0.24,64.38297926499999,0.0,5,16.251758053895035,7823.842854521366,0,3,0,0.14858584825730645
217753,0,0,0,0,0,22.0,4.398170003,67.45671071,87154,6.0,20.7,3,2,2,1,0,1,1,1,1,0,296.6860815457708,4.601871424644775,0.06,55.71920537,1.0,8,19.343899375289016,4550.407819812628,3,0,1,0.6033054198225752
212084,0,2,1,0,0,21.0,5.672228461,62.88644884,30628,2.0,15.4,42,3,4,0,1,0,1,0,0,0,356.7063049214685,2.6679470682856605,0.84,59.804366725,0.0,3,32.17417571377843,3954.7054477059373,2,3,0,0.08829950043995684
207662,0,0,0,2,0,23.0,4.197005482,78.38760198,27300,4.0,17.9,24,2,6,0,0,0,0,1,1,0,328.99319523089406,4.1656916834252256,0.48,60.1788284,0.0,5,17.61485501593805,6144.6161441749,2,0,1,0.8180288302008049
209983,0,0,1,0,0,24.0,4.695049106,53.22748575,74535,3.0,5.2,17,3,9,0,1,0,1,1,0,1,249.90565938516522,1.08445187630994,0.34,50.088988404999995,0.0,7,22.0434861077514,2833.165239266453,0,0,0,0.4665906326986069
216706,0,0,0,2,0,21.0,4.8528196,65.04578276,44886,3.0,8.4,38,4,9,0,0,0,1,1,0,1,315.6554494750701,1.6960036258942282,0.76,56.786989379999994,0.0,7,23.54985807014416,4230.953854861113,2,3,0,0.48423366896477393
212376,0,4,0,4,0,23.0,4.257364635,72.61139024,49936,5.0,18.7,3,1,9,0,0,0,0,1,1,0,309.1331649059602,4.291584837723823,0.06,57.592518295000005,0.0,5,18.125153635348685,5272.413992585568,2,0,1,0.8135792125958554
205770,2,0,0,3,0,19.0,6.002094207,75.21634179,58786,6.0,23.3,38,1,5,0,0,0,0,0,1,0,451.455569329491,3.818361239535023,0.76,67.61864193,0.0,2,36.02513486970296,5657.4980722701,0,3,0,0.4091929680810918
211765,0,0,0,4,0,24.0,5.177630594,88.23623147,58806,2.0,21.1,4,2,9,0,0,0,0,0,0,0,456.85461155833764,3.998006231051495,0.08,70.006268705,0.0,0,26.807858567924793,7785.6325440274195,0,0,0,0.062190886084864665
219480,0,6,1,4,0,26.0,5.597415068,52.04706607,28930,5.0,20.7,42,4,4,0,1,0,1,0,1,0,291.32903186540955,3.6332266041600607,0.84,54.010608375000004,0.0,5,31.331055443473446,2708.897086494945,2,1,1,0.8284556105629188
205871,0,1,0,3,0,21.0,4.005407091,90.85230332,73310,2.0,14.8,40,4,1,0,0,0,0,1,0,0,363.9004599516109,3.6050018115000135,0.8,65.453187115,0.0,3,16.043285964633085,8254.141018549284,0,3,0,0.11903754692892632
211498,0,1,0,4,0,17.0,6.419631686,63.30598259,26667,2.0,21.7,10,4,0,0,0,0,1,0,0,0,406.40109174812835,3.3284088803049605,0.2,63.751149725,0.0,3,41.2116709838952,4007.647431685383,2,2,0,0.0732283515181517
211118,0,0,0,2,0,24.0,5.360323227,78.97475019,45446,5.0,17.3,40,2,8,0,0,0,0,0,1,0,423.3301877899797,3.1683106074115934,0.8,66.28899123,0.0,2,28.7330650979157,6237.011167572904,2,0,0,0.2464190682563594
202386,0,2,0,4,0,23.0,4.764210765,82.69831864,2604,5.0,13.3,18,2,6,0,0,0,0,1,1,0,393.9922199120881,2.7342565202353035,0.36,65.17021314499999,0.0,5,22.697704213341883,6839.0119058829705,1,0,1,0.5179426074485658
212619,2,0,0,0,0,22.0,5.4661447975,77.81424699,44612,5.0,22.1,5,1,6,0,0,0,0,0,1,0,425.34394135576855,3.970432104088647,0.1,66.2378474825,0.0,2,29.878738947236318,6055.057034620724,2,0,0,0.2499685495246549
213681,2,3,0,4,0,19.0,4.798279511,81.66850174,43943,6.0,17.4,22,1,7,0,0,0,0,1,1,0,391.8682985931098,3.552267681116412,0.44,64.825648425,0.0,5,23.023486265682397,6669.744176456383,2,3,1,0.7474429907265776
202915,0,2,0,4,0,20.0,4.499711117,68.43574455,42940,5.0,20.8,19,1,6,0,0,0,1,1,1,0,307.94108055180715,4.522023116435641,0.38,56.716427859999996,0.0,8,20.24740013645339,4683.451132112854,2,3,1,0.84795813033761
216327,0,2,0,3,0,23.0,5.085559646,71.36123853,37537,2.0,13.1,8,4,4,0,0,0,0,0,0,0,362.91183495674835,2.5262461323928624,0.16,61.108417495,0.0,0,25.862916913023646,5092.426364535556,2,0,0,0.07220824239066369
214176,0,0,0,4,0,17.0,4.386306247,67.35178018,56073,4.0,21.4,41,0,6,0,0,0,1,1,1,0,295.42553415010485,4.770071150249765,0.82,55.607421325000004,0.0,8,19.23968249247123,4536.262293415041,0,2,1,0.7808392633835866
200474,0,5,0,3,0,21.0,4.996021321,87.8894483,77275,4.0,18.6,41,2,1,0,0,0,0,1,1,0,439.0975575977272,3.6499062363322485,0.82,68.924830755,0.0,5,24.96022903988658,7724.555122478372,3,3,0,0.10980942736203575
217829,0,5,0,1,0,26.0,4.130331591,80.72128001,78802,4.0,23.7,56,3,7,0,0,0,0,1,1,0,333.4056528912598,5.602397705754693,1.12,61.01229796,0.0,5,17.059639051612592,6515.925046452826,3,1,0,0.27339813321945966
218636,1,4,0,4,0,17.0,4.637184907,84.54666896,58614,4.0,10.6,4,1,6,0,0,0,0,1,1,0,392.0585372384374,2.237615843184987,0.08,65.459259015,0.0,5,21.5034838617086,7148.139232231828,0,2,1,0.7211376749523117
203578,0,4,0,4,0,19.0,5.409209223,71.56720184,37773,3.0,18.9,24,1,3,0,0,0,0,0,0,0,387.12196825723055,3.430619392905928,0.48,62.829647035,0.0,0,29.25954441818827,5121.864379207299,2,3,0,0.10234733578409268
219675,1,6,0,4,0,21.0,6.10397316,75.21634179,18049,6.0,5.7,16,0,2,0,0,0,0,0,1,1,459.11853147954633,0.9187660637783934,0.32,68.12803669499999,0.0,3,37.25848833800038,5657.4980722701,1,3,0,0.485912781287198
213115,0,3,1,0,0,26.0,6.441729464,77.1726435,75430,3.0,13.8,48,3,5,0,1,0,0,0,0,0,497.1252914487181,2.1095338894619875,0.96,70.79496907000001,0.0,0,41.49587848736572,5955.616904778093,3,1,0,0.08227241739819886
214186,1,4,0,3,0,26.0,5.810454501,80.48990399,40359,3.0,23.4,27,3,7,0,0,0,0,0,0,0,467.6829249237534,3.9590863944627124,0.54,69.2972245,0.0,0,33.76138150819116,6478.624644319419,2,1,0,0.12434815978729907
205589,0,4,0,4,0,16.0,6.90611564,51.15048587,59061,3.0,23.9,4,2,1,0,0,0,1,0,0,0,353.251170460406,3.411305383477798,0.08,60.105821135,0.0,3,47.694433233052614,2616.3722047370693,0,2,0,0.3167879506323949
214521,0,6,0,0,0,23.0,4.474921487,68.06409727,76744,4.0,24.2,27,1,0,0,0,0,1,1,1,0,304.58149136678105,5.289708264669943,0.54,56.40665607,0.0,8,20.024922314814287,4632.721337180022,3,0,0,0.45842568651393173
205042,0,1,1,4,0,21.0,4.401622892,97.21792576,58221,6.0,10.6,0,4,8,0,1,0,0,1,1,0,427.9166475379725,2.3547063479790036,0.0,70.61707734,0.0,5,19.37428408337844,9451.325089076872,0,3,1,0.5906993041966262
