student_id,name,age,gender,department,year,semester,attendance_percentage,internal_marks,previous_semester_gpa,assignments_submitted,total_assignments,test_scores_avg,failed_subjects,library_visits,counseling_sessions,participation_score,late_submissions,disciplinary_actions,extracurricular_activities,financial_aid,commute_time,family_support_index,work_hours_per_week,dropout,risk_score
STU00228,Student_228,17,Female,Mechanical,1,1,60.540787962328345,68.86520526209361,8.680815785837591,7,10,59.48521437862515,1,12,0,3.9923095333491156,4,1,1,0,15,6.675121389515576,10,1,0.6227117973472709
STU00229,Student_229,24,Male,Mechanical,4,2,93.62417980371507,32.01787450521667,9.50842904101584,6,10,46.09118475974284,0,15,0,5.230418494372287,2,0,1,1,45,9.110418039525756,0,0,0.5166871485196403
STU00230,Student_230,20,Male,Computer Science,2,1,68.60049559085833,66.7633988207522,8.23476269928154,8,10,86.06040991009459,1,12,1,6.298384186779867,6,1,2,0,45,8.570832601192727,15,1,0.6614386424749789
STU00231,Student_231,22,Female,Electronics,2,1,95.39621621774586,65.95941948721804,8.813590409455824,4,10,73.21658500893663,1,18,1,8.109835233797865,2,0,1,1,90,7.322062423587159,5,0,0.3570588984176952
STU00232,Student_232,24,Male,Mechanical,3,2,72.4991762960442,75.60552263672048,9.32129720325047,0,10,81.22706007915826,0,14,3,7.089073967685545,0,0,3,1,60,8.139269532969276,10,0,0.3435146819999603
STU00233,Student_233,20,Male,Computer Science,4,1,91.37879689216025,68.71978936554596,3.8419842319189583,3,10,66.23371407053142,1,15,0,4.935560588754396,1,0,0,1,90,7.661397774698523,20,1,0.6004465403378249
STU00234,Student_234,19,Male,Mechanical,3,1,89.74406417760432,83.15954784561848,8.292790315314951,5,10,36.82953976417919,0,12,1,6.9302786043164,3,0,1,1,30,7.984273540409993,0,0,0.2415456828718043
STU00235,Student_235,25,Male,Civil,4,2,92.2986777368524,37.497099147569216,7.553441935352985,5,10,78.04879549341479,0,9,1,8.121989699728347,0,0,1,0,90,8.815749462559502,0,0,0.5178132054718773
STU00236,Student_236,19,Male,Electronics,2,2,86.98507235486245,96.69308539188451,7.86841829959402,8,10,90.33799409549911,1,16,2,8.624541652164279,0,0,3,0,90,7.9545214746899635,10,0,0.3719554609606648
STU00237,Student_237,25,Female,Electrical,1,2,75.58772524166525,84.79104094798048,7.432398574865051,9,10,71.22200484504417,1,12,0,6.875027040265071,2,0,1,1,15,7.921670172723622,0,0,0.43402805212141526
STU00238,Student_238,18,Male,Mechanical,1,1,90.11546005120827,94.0702277645234,6.837290754972251,4,10,81.88401856513501,1,13,0,4.6606878719472515,1,0,1,1,15,6.069648200398946,0,0,0.3827492894512852
STU00239,Student_239,18,Male,Civil,1,2,93.76807585573455,65.26470954294096,6.882782650663768,4,10,69.97920076505957,1,16,0,8.784767010328752,2,0,0,1,15,8.17429777757924,5,0,0.5070148773506831
STU00240,Student_240,18,Male,Electrical,1,2,80.68106760955817,84.45906313931727,3.8968800671963937,5,10,87.80118719977578,0,20,2,7.941719729081605,3,0,0,0,60,9.437657710674545,0,0,0.4895030742191001
STU00241,Student_241,22,Male,Electrical,1,1,78.48868604467668,79.11618478792361,5.028087594469288,10,10,82.2838695210324,0,15,0,5.66205532925061,2,1,1,1,15,6.164984863117933,0,0,0.4427461051899195
STU00242,Student_242,19,Female,Mechanical,3,2,64.98711179688408,67.45258551745799,6.563816538217674,5,10,86.17576031921097,0,15,0,6.203014470089387,0,0,2,1,30,6.48584015584455,20,1,0.5846489409811699
STU00243,Student_243,25,Female,Computer Science,4,2,91.22621052010366,60.40163037057613,8.110326848152074,2,10,75.73264967028925,0,16,1,6.800847784511125,2,0,0,0,45,8.345261806798586,5,0,0.4764408272204488
STU00244,Student_244,20,Female,Mechanical,2,2,45.60146933447115,62.963810824668045,6.451107306087174,5,10,64.83680979399541,0,17,0,8.72492526437802,2,0,0,0,30,5.930690311122144,15,1,0.7951313014620479
STU00245,Student_245,17,Female,Civil,3,2,76.39280598587857,73.4355779443418,5.580276654829836,7,10,74.20925540606622,1,16,0,7.460643501820118,1,0,0,1,60,6.877993545622636,15,1,0.6129992116865122
STU00246,Student_246,20,Male,Electrical,4,1,67.09555432490046,61.87461145453012,5.222863914571658,5,10,82.21518317464738,0,14,0,3.033524154457323,0,0,0,0,15,8.803509139200958,0,1,0.6062015942634766
STU00247,Student_247,17,Female,Mechanical,1,2,83.66781487658217,97.76803983321808,7.381733842684591,10,10,73.37148359377619,1,20,1,6.893486823186592,1,0,3,1,90,8.63925922474788,15,0,0.2610906040317592
STU00248,Student_248,21,Male,Computer Science,4,2,75.59331608651554,81.30673109206967,7.491440196743716,4,10,59.656517528353824,1,11,1,5.741244864660433,1,0,2,1,45,8.242369600313047,15,0,0.48665801640821393
STU00249,Student_249,20,Male,Mechanical,4,1,65.38881360359305,26.95117662469396,6.178908988702725,2,10,79.38047274366839,0,17,2,8.192967264094303,0,0,1,1,60,7.87963527280875,0,1,0.8286568260894649
STU00250,Student_250,24,Male,Electronics,1,2,77.35748660802251,65.12237422292587,8.60227167861826,0,10,60.31573240854262,0,12,2,7.617447149527682,1,0,0,1,30,9.479329784738058,20,0,0.43422870439615
STU00251,Student_251,24,Male,Computer Science,1,1,76.31685070849987,72.3615703739155,5.217425179631908,4,10,60.90415663327931,0,12,0,6.059280137113148,4,0,3,1,15,9.743085781973962,0,0,0.4859459284460107
STU00252,Student_252,23,Male,Civil,1,1,64.85482545365039,67.55205048327139,8.229301651107395,5,10,87.85121698654463,0,16,1,6.543777773119666,4,1,0,0,60,8.322581682150513,20,1,0.5718985561362666
STU00253,Student_253,19,Female,Electrical,2,1,94.0549406473355,70.36254297592333,8.874325860386858,5,10,92.83311174817223,1,8,0,8.054105287088197,2,0,1,0,60,7.583775845621111,10,0,0.36818505088348474
STU00254,Student_254,17,Female,Mechanical,1,2,86.25250252624862,46.94618666641385,6.973943162883179,5,10,55.880713085431154,0,18,0,7.381511159155475,5,0,3,1,90,8.531141796683881,0,0,0.42542116469157537
STU00255,Student_255,17,Female,Computer Science,2,1,93.64799360241753,79.9150743471638,4.744999035854793,2,10,84.97595441529354,1,11,0,7.251267231604554,1,0,1,1,90,5.518902680388232,5,0,0.451156105494645
STU00256,Student_256,19,Female,Electronics,1,1,73.38950888111243,78.4819389608988,6.98749523371622,3,10,63.75952273324251,1,12,0,6.061616866792416,3,0,0,1,90,4.7498935508026525,0,0,0.48731744873598853
STU00257,Student_257,22,Male,Computer Science,2,1,81.51595802744632,58.629260182046636,7.631488601821043,2,10,72.77660069489905,0,13,0,5.62463994003647,3,0,0,1,30,9.472046422366807,0,0,0.5347098525278294
STU00258,Student_258,23,Female,Electronics,4,2,83.85279373149496,82.06380053025988,8.489209919757812,1,10,37.54827821882571,1,11,0,8.423759709382054,3,0,3,0,90,5.2110613319042525,0,0,0.4864764708489059
STU00259,Student_259,22,Male,Civil,3,2,64.3734705918864,69.28234361143801,5.145843902999613,7,10,90.83139604004946,0,14,1,6.2703454208990035,1,0,0,0,60,7.770817803032569,15,1,0.6775747454664682
STU00260,Student_260,22,Female,Electrical,4,2,95.45387055536895,85.30747044823565,8.832493087431,6,10,94.65735038963,0,12,0,8.422073905254827,0,0,1,0,60,8.41723698150038,10,0,0.23745945765356635
STU00261,Student_261,22,Male,Civil,4,2,82.09340515192123,43.34925955070954,9.444046702867366,10,10,93.28446187459693,0,17,1,3.607803635630992,3,0,2,1,60,8.672158644003224,10,0,0.37387671841828396
STU00262,Student_262,19,Male,Mechanical,1,2,89.46084336091883,95.72995594283658,5.067608186315261,7,10,87.09057230199393,0,16,0,7.366706295218007,2,0,2,1,45,7.866393454483288,5,0,0.12268980434936719
STU00263,Student_263,22,Female,Computer Science,2,2,83.41229629194771,50.549119108502,5.677323527858457,5,10,60.71341275348259,0,13,0,4.039268917677854,2,0,1,0,45,8.82540622779531,0,1,0.6492537170448922
STU00264,Student_264,24,Male,Electronics,3,2,43.99567166038508,62.11391015052333,6.677347993213823,10,10,69.62734158215315,2,14,0,7.714075874791688,2,0,0,1,30,5.817417981954468,5,1,0.824615515151357
STU00265,Student_265,18,Male,Electronics,1,1,93.17373971820774,55.40273330535739,5.877325682193188,6,10,59.97729555999886,0,20,0,7.646330414793267,3,1,1,1,90,7.621922103991288,0,0,0.32739678175667175
STU00266,Student_266,21,Female,Computer Science,1,1,70.8327174875834,57.86331624542137,6.304302236887499,0,10,84.02732758437537,0,11,0,4.4541527546399635,0,1,0,1,60,6.938869462806691,0,1,0.7285343654613543
STU00267,Student_267,17,Male,Computer Science,1,1,94.57671645059456,75.02769773331266,8.44317015858896,9,10,77.7946626610779,0,12,1,8.501182668626065,2,0,0,1,90,7.407184541281827,5,0,0.24965565253682728
STU00268,Student_268,17,Female,Mechanical,4,1,82.22355300809042,24.519076250283483,5.069688585273767,4,10,75.27830536830177,0,13,1,7.802931972690118,2,0,2,0,60,7.3134571328079545,15,1,0.8364526172252684
STU00269,Student_269,21,Female,Civil,2,2,92.44814433105273,87.44216611775964,9.001153456733766,3,10,76.85792816213693,0,20,0,5.653085031880847,3,0,0,1,45,8.138452870434442,10,0,0.25117850676525355
STU00270,Student_270,19,Female,Electronics,2,1,98.54222039448759,80.1696357442288,6.156337321136032,9,10,61.22247341361988,0,14,0,8.13423544010953,2,0,0,1,60,8.431951479886104,0,0,0.26698002307834257
STU00271,Student_271,20,Male,Mechanical,3,1,73.07132736649433,52.98823682852857,8.424327067514037,2,10,66.87041425374568,0,24,2,2.4984568334560886,3,0,1,1,30,9.66475697574378,10,0,0.5459503208033395
STU00272,Student_272,19,Male,Civil,2,1,80.88842637356557,51.04881641731931,4.483126133400804,1,10,58.332262164518156,0,24,0,8.36306826001577,0,0,1,1,15,7.639823384208658,0,1,0.6870098663666743
STU00273,Student_273,17,Male,Mechanical,2,1,82.60617287227208,76.06420436771293,7.803655934767227,8,10,70.98809556784936,0,10,0,6.033774516517587,2,1,2,1,60,8.365629579564144,0,0,0.4315968791138869
STU00274,Student_274,17,Female,Electronics,1,2,82.8585837528139,83.62185109857613,9.613843519352436,7,10,66.88958712295702,1,8,1,4.599330506568005,3,0,2,1,30,5.336465321393991,20,0,0.3694102122000649
STU00275,Student_275,21,Male,Computer Science,1,2,62.00167470284151,64.71380203744084,7.592534256386281,9,10,61.05430633987523,0,14,1,2.2342693248326233,3,0,1,1,45,8.115702685981956,0,0,0.5194421012545513
STU00276,Student_276,22,Female,Computer Science,4,2,85.18277258618092,61.04343072378211,5.004962050559907,1,10,85.14765266445013,1,13,1,5.895708942584811,1,0,1,0,45,7.31141202538706,0,1,0.6028199385949474
STU00277,Student_277,19,Female,Civil,1,1,81.80135458643616,36.79570288985043,5.248205610343232,5,10,90.88861036511815,0,11,1,3.78318818296899,2,1,1,0,15,7.390172995489492,0,1,0.7416159007335541
STU00278,Student_278,25,Male,Electrical,1,2,84.39767638565226,89.35713702017357,5.506960346182464,2,10,90.57428920311501,0,14,0,7.866251335964645,1,0,0,0,90,8.189433983015423,0,0,0.43717334436271454
STU00279,Student_279,21,Female,Civil,1,1,93.74652687282334,73.62077612749135,9.611406156831437,2,10,79.22836095832638,0,10,0,6.519937617816898,2,0,1,0,90,8.089942163078923,0,0,0.3265507097672147
STU00280,Student_280,24,Male,Electrical,1,2,79.11295087334848,78.86463829989471,9.772967092179899,4,10,64.03562017796625,0,15,0,3.7932632426567157,2,0,1,0,60,7.66627990075436,5,0,0.27631381576338254
STU00281,Student_281,17,Male,Mechanical,4,2,71.34275808266946,52.09116928646226,6.950785106062573,6,10,77.98989084967423,0,15,1,6.846876056059345,1,0,0,1,45,8.675411964040363,10,0,0.4822362278407229
STU00282,Student_282,21,Male,Mechanical,1,2,99.18276568327678,60.209510664675726,6.280810513670909,6,10,57.62425834290994,2,17,2,5.430675289136082,0,0,0,0,30,8.495410360153704,5,1,0.5504036242321406
STU00283,Student_283,19,Male,Electronics,3,2,52.54688678539505,91.88235181573553,5.955939288583098,10,10,91.37382469663622,0,18,0,8.531336137725017,1,0,1,1,15,6.533380069156012,0,0,0.464890227495515
STU00284,Student_284,17,Male,Electrical,3,2,91.61796751594827,88.54403147668354,7.373331663550693,9,10,71.26273323900935,2,17,0,5.060623780164729,3,0,1,1,90,5.27090040503276,15,0,0.36586637891007817
STU00285,Student_285,20,Female,Electronics,3,1,84.92588939534687,53.067653730654904,7.946517016112557,0,10,88.9117802442152,0,9,0,6.33862720367137,2,0,1,1,60,5.927245757188783,15,1,0.5688554999976713
STU00286,Student_286,21,Female,Computer Science,3,2,93.37089765859542,69.73258640562366,9.64603805508992,10,10,85.74008562244524,0,10,0,6.7413457125519916,3,0,2,1,60,8.179252727624595,0,0,0.18006988088587894
STU00287,Student_287,23,Female,Electrical,1,1,92.18691065428341,64.37176935918093,6.90820729359337,6,10,74.33417664785269,0,23,0,6.683208142738584,0,0,1,0,45,8.610527706994741,5,0,0.42275854653279143
STU00288,Student_288,17,Male,Civil,3,1,66.56635770270421,75.79505985051995,8.690178310437924,6,10,75.00136890007059,0,26,1,6.019740449174989,3,0,3,1,30,9.801581351657733,0,0,0.44616860388834584
STU00289,Student_289,19,Male,Computer Science,1,1,85.23062199130503,61.4888194286132,6.944585977507022,5,10,91.08440777051737,1,15,3,8.430310675440921,2,0,1,0,30,9.244707231306377,5,1,0.7088325189536813
STU00290,Student_290,18,Male,Computer Science,4,1,75.45361068283488,46.898483846745364,8.017202052934088,5,10,60.88756585709033,1,16,0,7.427276758556678,2,0,1,1,90,7.071568202503794,20,1,0.6077955013995426
STU00291,Student_291,25,Female,Civil,3,1,53.72228932879728,94.00780534563752,6.011329567635142,1,10,67.41151201387345,1,11,0,7.869403515454467,0,0,0,1,60,7.937772088581818,20,1,0.63436367608608
STU00292,Student_292,22,Male,Computer Science,2,2,68.99599765960099,69.46807474527034,7.447751728063031,2,10,57.826886385592566,0,18,0,7.9121516770617255,0,0,1,0,45,7.560847160158076,5,1,0.5658207075085929
STU00293,Student_293,19,Female,Electrical,3,2,83.95730552490002,90.35677478561216,8.14761033214588,2,10,90.10006323477398,0,20,0,3.6032700809865235,1,0,2,0,30,4.818692733561721,0,0,0.4127932611823515
STU00294,Student_294,24,Female,Electronics,3,2,90.5611079071041,53.02655145908947,8.487039975262618,2,10,73.72057921895545,2,9,0,7.088365742153012,2,0,1,1,60,7.695094484334209,0,1,0.5630989958304913
STU00295,Student_295,24,Male,Computer Science,1,2,85.98300786675466,89.99349104050788,8.6168183410676,1,10,92.98575284110684,0,13,1,7.808945831419672,3,0,0,1,30,7.8831122317684486,0,0,0.3369858451733421
STU00296,Student_296,18,Male,Electrical,3,1,70.54145851790649,76.81257470298542,8.45071123360066,8,10,94.06138471130085,1,11,0,6.036261358504243,2,0,1,1,15,6.779288988616986,5,0,0.4767034456441979
STU00297,Student_297,22,Female,Mechanical,2,2,63.214551145499975,68.04534277927826,7.46700883101298,5,10,61.37486060558523,0,12,3,7.168729740950377,0,0,0,0,30,8.887213224421949,20,1,0.6053651327466725
STU00298,Student_298,23,Male,Electrical,1,2,69.29250312067468,81.2201189663318,8.307574979466771,1,10,57.7634405588477,2,18,1,7.718544716839363,2,0,1,1,30,7.850219096486326,0,1,0.7032725086661704
STU00299,Student_299,18,Female,Electronics,1,1,89.86303617786963,62.62329344502486,7.187144937980149,2,10,88.70664024816797,1,15,1,5.641090526594638,1,0,1,0,60,8.154297953381667,5,0,0.45941314128317756
STU00300,Student_300,18,Male,Electrical,4,1,96.40246974041379,91.63448903610876,8.149870799807061,9,10,78.03834661715018,2,12,0,6.519061295365019,3,0,1,1,30,7.64244441331937,0,0,0.2885599313078119
STU00301,Student_301,17,Male,Civil,4,2,94.10882957910621,81.20745736118636,7.648013437106252,5,10,23.904770994339827,0,16,1,8.458359271638678,1,0,2,1,30,5.902792523435451,15,0,0.29944150942198317
STU00302,Student_302,24,Female,Electronics,3,2,90.6115954162475,63.6379632910225,8.180488955951109,3,10,70.89542609150818,0,13,0,6.081727981387182,4,1,1,0,15,8.067927849900313,20,0,0.4438681488292192
STU00303,Student_303,17,Male,Mechanical,4,1,81.0641398147163,72.30640038909719,8.151270603845317,6,10,69.87788042966108,0,19,0,3.934560278971847,3,0,1,0,30,7.102271914228045,15,0,0.34412784535978813
STU00304,Student_304,25,Female,Civil,4,2,97.59697405168399,75.52304453870964,6.051602187751613,5,10,84.13360877911978,1,18,0,4.245961687624879,2,0,1,1,30,7.979390723616463,0,0,0.33083012141753465
STU00305,Student_305,22,Male,Electrical,4,2,61.27102020912966,70.57120432088156,7.727857218295339,5,10,51.48077943183984,1,12,2,6.667280533147425,1,0,2,0,60,8.384431706694146,0,1,0.6842245285138613
STU00306,Student_306,23,Female,Electronics,1,2,86.13626902706125,94.55379692993678,8.370237332063333,2,10,96.85456651239703,0,11,0,8.983620711669987,0,0,2,1,45,9.485546718790925,0,0,0.15508769144928375
STU00307,Student_307,23,Female,Mechanical,1,2,89.90934519665454,90.83679028714438,5.8492720502318285,10,10,83.96673996444511,0,23,0,7.220724087641769,6,0,0,1,15,5.784892416553959,10,0,0.21575841049974329
STU00308,Student_308,19,Male,Civil,1,1,62.03886069155633,93.92234363646362,8.213525999907278,7,10,98.07150061557496,0,13,0,7.200923749010205,5,0,1,0,30,8.839970529120771,0,0,0.37634339398834404
STU00309,Student_309,18,Female,Mechanical,4,1,81.05009833443815,79.11950663421385,8.86952075967472,8,10,81.76509867357831,1,16,0,6.486470021881697,1,0,1,0,45,6.652584107499045,20,0,0.4226279604429972
STU00310,Student_310,25,Male,Electrical,1,1,77.6491659459133,71.52166431978677,8.152246153091102,5,10,27.115813146056052,0,10,0,8.119521393929146,2,0,0,1,60,8.030896927442505,15,0,0.4110568810454337
STU00311,Student_311,24,Male,Mechanical,4,2,79.82933356623676,43.58750882829921,5.588328703948825,1,10,70.34310404718155,0,14,0,6.608946849108264,3,0,0,1,15,6.452775711280806,0,1,0.6822898961137143
STU00312,Student_312,23,Male,Computer Science,1,2,67.33781170150473,58.372030061365535,6.177920275233481,0,10,73.96410110657727,0,9,1,9.279593745098685,3,0,0,1,60,7.954100915600083,0,1,0.6338383030255698
STU00313,Student_313,25,Female,Civil,1,2,95.19124506698898,75.72049814886785,7.429509630677671,2,10,43.242815140987354,0,9,0,7.11277012181495,8,0,2,0,45,7.621441048649392,5,0,0.37815397291720426
STU00314,Student_314,20,Female,Mechanical,2,2,80.91976246051973,82.55660590819342,9.795139610327384,2,10,44.933172636711554,1,16,1,8.632804200727348,2,0,1,0,15,9.217663455329498,0,0,0.44077254119968085
STU00315,Student_315,20,Male,Electrical,3,2,71.34767334452071,66.0326969010612,7.989845069754425,7,10,79.38309963433969,0,18,1,8.821549352893278,3,0,1,1,30,5.288595569343877,0,0,0.4307019720726764
STU00316,Student_316,17,Male,Electrical,4,1,75.53294891222129,82.69326196943355,6.967770022894433,4,10,43.00630581474352,0,14,0,7.244398064347061,2,0,1,1,45,4.985458789016908,5,0,0.48108961001878814
STU00317,Student_317,24,Female,Mechanical,2,2,81.54548824555225,69.18111801524617,8.302630631566469,0,10,87.48023642340172,0,10,1,7.136106389050335,1,0,2,0,60,7.230675738048692,15,0,0.5306491024393086
STU00318,Student_318,19,Male,Electrical,1,2,90.33831251307399,68.71398820193536,7.135057388242493,10,10,78.29163414137645,0,18,1,6.098770949596265,2,0,1,0,15,9.005533379883138,20,0,0.3174876237917091
STU00319,Student_319,23,Male,Electronics,4,1,89.56964924007681,53.90355830442418,6.963865271518168,3,10,80.91041030708413,0,10,1,6.211901755466494,1,0,1,1,45,9.508834062681103,0,0,0.436973965981107
STU00320,Student_320,18,Female,Electronics,1,2,91.69656055991041,90.57465697971786,7.4976632439911945,6,10,72.65411814020388,0,16,1,6.733915143197089,0,0,0,1,45,9.147758165402578,15,0,0.27533424380170246
STU00321,Student_321,18,Male,Electronics,3,1,97.91623965547149,67.95637922557184,7.775696804707425,4,10,82.3001020672085,0,11,1,7.015512335659373,2,0,1,0,60,4.043888683164855,5,0,0.2685253989639524
STU00322,Student_322,23,Female,Computer Science,2,1,88.26581266976535,75.97499617337667,9.493039679764117,9,10,54.48234672627989,0,18,0,5.5293602046525,4,0,1,1,60,7.187345544008123,0,0,0.16709216754068157
STU00323,Student_323,22,Male,Mechanical,3,1,95.7169104791361,52.46526894562602,8.294436766719905,5,10,82.1965662442606,1,16,1,7.445286763349461,1,0,1,0,30,8.560016421460016,5,0,0.512344253362725
STU00324,Student_324,19,Female,Computer Science,2,1,77.25509625669366,71.65092527258393,5.378401918821252,9,10,96.58512971276275,1,22,0,7.95961245735659,1,0,1,0,30,8.064651831139553,20,1,0.6598485958006544
STU00325,Student_325,25,Male,Electrical,1,1,78.02576588889491,49.65625055739339,8.385815378186848,3,10,83.34734462400152,2,18,1,3.920547546554885,1,0,1,1,45,5.5951338152805565,0,1,0.6579899270968652
STU00326,Student_326,22,Male,Computer Science,3,2,80.94867317542703,86.72572861511912,9.584572589056998,1,10,38.965015837272205,1,15,0,6.346896710278322,6,0,1,1,60,5.490613643190393,0,0,0.3740123317588243
STU00327,Student_327,22,Female,Electrical,3,1,88.01449745241035,84.13250720337051,8.879544714378358,8,10,60.07651190961691,0,15,2,7.814886353749549,1,0,1,0,45,7.694975111432123,5,0,0.25175999865556614
STU00328,Student_328,17,Male,Electrical,1,1,68.19981667977282,59.1977045854455,7.855288142582371,1,10,89.99279539000288,0,14,0,7.592439837900043,1,0,0,0,90,7.3803869508404985,0,1,0.6211123634872023
STU00329,Student_329,20,Female,Civil,3,2,89.21480533907398,56.86744598990091,4.690207026538618,1,10,83.60010383841312,1,16,1,7.427937013443603,1,0,1,0,60,8.681964384699054,10,1,0.6470410527735785
STU00330,Student_330,22,Male,Electronics,4,2,75.47672639533222,99.69675880196354,9.085860200961989,1,10,89.56834100096566,0,20,1,4.7725938833667065,3,0,2,1,90,6.532917058021908,5,0,0.28527966499636764
STU00331,Student_331,22,Female,Electrical,2,1,77.07310171614188,65.10312335741972,8.611464472966809,0,10,59.494036354821056,0,13,2,9.882487675963041,3,0,2,0,90,8.621425559659386,10,0,0.5490425167910084
STU00332,Student_332,21,Female,Civil,2,2,74.36346970942098,80.87465125466038,3.6913076968698584,2,10,53.54601577018448,0,14,1,8.510404851571906,5,1,3,0,60,6.512069411238434,0,1,0.6384262381466042
STU00333,Student_333,17,Female,Electronics,2,2,71.75842037608487,86.81680533740159,8.558699732363534,5,10,73.75227352851273,0,19,0,7.418385234364971,2,0,0,0,30,5.527167479797292,10,0,0.42240387661668494
STU00334,Student_334,24,Female,Electrical,4,1,77.65441008034324,61.780519350362276,5.940752988777087,6,10,64.86301531740382,0,16,2,4.607986779445668,1,0,0,1,45,7.8254566182047895,0,0,0.5122283529960785
STU00335,Student_335,21,Male,Electrical,2,1,83.82180753229484,92.95032715428704,5.529272170056242,0,10,67.22857172752148,0,14,1,5.647068385747026,2,0,1,1,15,5.425811288301073,0,0,0.374013092529233
STU00336,Student_336,21,Male,Computer Science,1,2,45.038180692778504,59.22650100423723,7.403140388868471,4,10,95.04345484118545,0,25,1,7.71584626789241,5,0,0,0,15,4.657115964585373,15,1,0.7348003751430423
STU00337,Student_337,23,Female,Computer Science,3,1,82.39466120222346,68.56932766331846,7.799706745523533,4,10,75.10568593985968,1,17,2,7.455136079393821,5,0,0,1,60,8.274338914356576,10,0,0.42954669692581743
STU00338,Student_338,20,Female,Electronics,4,1,93.83459726421484,75.03508270247285,6.623961003919713,0,10,73.9413780337032,0,19,0,6.793358959380322,3,0,1,0,30,7.7672008146938705,0,0,0.3507898034330787
STU00339,Student_339,22,Female,Electrical,2,2,72.48504532549319,65.19998152423106,9.170538071207158,3,10,95.16221552633436,2,15,0,3.9938068138632694,2,0,0,1,30,7.7203749778787865,0,1,0.661008310265962
STU00340,Student_340,20,Male,Mechanical,1,1,92.7084001068298,93.44336709914704,8.209444191561548,9,10,80.61039575163372,0,9,1,7.1203096111660615,6,0,0,0,30,7.370682901035756,0,0,0.16110251950059962
STU00341,Student_341,19,Male,Computer Science,3,1,86.94064156055633,46.97430557555788,6.457053317254896,0,10,70.97615921204097,0,8,1,4.532489749986497,3,0,3,0,15,5.326303199213251,20,1,0.6395402033797378
STU00342,Student_342,23,Male,Electronics,3,1,93.53884112606087,71.39578372515729,8.827156849673742,0,10,47.242830349746605,0,16,0,6.185978451412986,1,0,0,0,90,9.322428074423213,15,0,0.34501967640281855
STU00343,Student_343,24,Male,Electrical,4,1,70.62696490267236,94.26251373633218,4.520592188186913,6,10,71.45780884360549,0,18,1,3.236738366771035,3,0,0,1,15,8.998597021618354,0,0,0.4506150962819256
STU00344,Student_344,20,Female,Electrical,4,1,81.94471814810484,60.70920384254583,6.589252638684533,6,10,89.41947160457215,0,21,0,4.8708788394884985,1,0,0,1,30,6.802037287753889,0,0,0.4578395258255401
STU00345,Student_345,18,Female,Mechanical,4,2,61.75372763591018,84.91385619745134,8.098168858644598,2,10,67.33777319891075,0,16,1,2.4675358564654557,3,0,2,1,15,9.170645484998282,0,1,0.5860849851832848
STU00346,Student_346,19,Female,Electronics,1,2,74.30609768943248,41.19466373067639,7.1277677805681705,6,10,52.96222107518823,1,13,2,4.8717863485069115,1,0,2,0,15,5.186931853759464,10,1,0.7007711635396476
STU00347,Student_347,17,Male,Electrical,1,1,91.02322928209195,49.75302966289094,7.8743575760205,2,10,62.518249208599606,1,15,0,4.834757963916553,4,0,0,0,45,6.8592807848038735,0,1,0.6263200359768699
STU00348,Student_348,24,Male,Computer Science,4,2,57.267016781754606,79.45586186202192,6.36444373299928,1,10,85.23377640086503,0,17,1,4.134624801437161,1,0,0,1,60,4.042164446046921,0,1,0.5605994239762646
STU00349,Student_349,19,Male,Mechanical,2,1,83.77929563728286,54.51525296179241,5.902614225241796,9,10,78.45270658565997,0,12,1,3.0091754836980726,0,0,2,1,90,8.640485079422577,5,0,0.5442567006237016
STU00350,Student_350,23,Female,Electronics,3,1,65.4487166764794,71.81009855430074,8.601686855804484,3,10,78.3978246823953,0,11,0,5.544894655896748,3,0,0,1,45,4.404918781354252,15,1,0.5594146277978858
STU00351,Student_351,21,Female,Mechanical,3,1,56.97989086154544,68.69078884907212,7.793193277012593,9,10,77.82377573975857,0,11,0,8.112720811879596,1,0,3,1,60,9.028548007823609,5,0,0.5194527252450563
STU00352,Student_352,21,Male,Computer Science,1,1,90.19535515131071,94.6807733054409,8.627795966378693,2,10,85.86372264374201,0,14,0,8.73508163439617,0,0,1,0,30,8.07313787490473,15,0,0.24288676214279156
STU00353,Student_353,23,Female,Electronics,3,1,86.81251145864931,68.97530517817006,8.572732835757042,6,10,63.00126604425819,2,18,1,7.521335447120389,3,0,0,1,45,6.412817086054849,15,0,0.5468631978666263
STU00354,Student_354,25,Male,Mechanical,2,2,61.34871030628263,72.92391975121741,9.56005380559134,0,10,90.65672791905546,0,14,0,4.385927823978711,1,0,2,0,60,7.924313626526624,10,1,0.6358056781131959
STU00355,Student_355,21,Male,Civil,3,2,67.50127365749063,82.79952371603937,7.083582998156271,5,10,82.7808853803518,1,14,0,8.188873911943002,1,0,1,1,45,7.115128264179984,0,0,0.5319474425255926
STU00356,Student_356,17,Female,Computer Science,1,1,85.013260451924,65.59965758768972,5.59519811009849,1,10,73.68760938748345,0,14,0,7.159534088549081,2,0,0,0,15,8.798694667906807,5,0,0.5128825205138703
STU00357,Student_357,17,Male,Computer Science,1,2,89.55969483005396,81.92989078391889,7.6664148089706865,7,10,66.7629941876794,1,15,0,7.189231754236264,2,0,1,0,15,6.539567047702826,0,0,0.43746604595227956
STU00358,Student_358,18,Female,Computer Science,2,1,67.2732989092134,95.153673770088,4.360288557481224,4,10,48.899584442594296,0,13,1,5.627989331246761,3,0,2,0,45,6.356754170821153,0,0,0.5188141874708769
